state,year,month,ndvi
Maryland,2000,1,
Maryland,2000,2,0.4337046677889281
Maryland,2000,3,0.4712274230686091
Maryland,2000,4,0.5687646409280737
Maryland,2000,5,0.6774342054290869
Maryland,2000,6,0.7258335963902536
Maryland,2000,7,0.7482317867778285
Maryland,2000,8,0.7515995021989373
Maryland,2000,9,0.7013338320689552
Maryland,2000,10,0.5378278368990387
Maryland,2000,11,0.4508889005480205
Maryland,2000,12,0.3985014201953413
Maryland,2001,1,0.2701002574285944
Maryland,2001,2,0.3683178841440327
Maryland,2001,3,0.4000011258189435
Maryland,2001,4,0.5242562584769147
Maryland,2001,5,0.6720603329990198
Maryland,2001,6,0.7225559874871842
Maryland,2001,7,0.7524110835985168
Maryland,2001,8,0.7585941326054677
Maryland,2001,9,0.684008918784381
Maryland,2001,10,0.5529513892617562
Maryland,2001,11,0.4757262717353211
Maryland,2001,12,0.47353699522374254
Maryland,2002,1,0.4359208372583434
Maryland,2002,2,0.4276122026723488
Maryland,2002,3,0.4597112682465066
Maryland,2002,4,0.5508879193182861
Maryland,2002,5,0.6714535063712369
Maryland,2002,6,0.7132712477893606
Maryland,2002,7,0.7327783183354479
Maryland,2002,8,0.7079426996540644
Maryland,2002,9,0.6982922755405631
Maryland,2002,10,0.672378587031756
Maryland,2002,11,0.5567904063054953
Maryland,2002,12,0.4329087637495475
Maryland,2003,1,0.35915385344335354
Maryland,2003,2,0.1606415129289101
Maryland,2003,3,0.3991379160979817
Maryland,2003,4,0.5336084629864855
Maryland,2003,5,0.6811723209657782
Maryland,2003,6,0.724918688654456
Maryland,2003,7,0.6842367836697532
Maryland,2003,8,0.7649407418816282
Maryland,2003,9,0.6939895161191489
Maryland,2003,10,0.6060566033211807
Maryland,2003,11,0.5144615363688553
Maryland,2003,12,0.4354431827348797
Maryland,2004,1,0.31025010729029595
Maryland,2004,2,0.2980480707531426
Maryland,2004,3,0.4175512244170301
Maryland,2004,4,0.5566054028149877
Maryland,2004,5,0.6990826194485606
Maryland,2004,6,0.7533510998357904
Maryland,2004,7,0.7710131673132329
Maryland,2004,8,0.7671413235940286
Maryland,2004,9,0.6944733044537407
Maryland,2004,10,0.572393880511396
Maryland,2004,11,0.5113930567494588
Maryland,2004,12,0.4784634145469072
Maryland,2005,1,0.3572352390156697
Maryland,2005,2,0.37907375611398336
Maryland,2005,3,0.3972272155857501
Maryland,2005,4,0.547347388756126
Maryland,2005,5,0.6553642361390084
Maryland,2005,6,0.738180018688586
Maryland,2005,7,0.7776967827276283
Maryland,2005,8,0.7534677305603213
Maryland,2005,9,0.6628943629919642
Maryland,2005,10,0.6282402125529183
Maryland,2005,11,0.5284743299658392
Maryland,2005,12,0.4102876282037745
Maryland,2006,1,0.43180725592207075
Maryland,2006,2,0.4070747513731408
Maryland,2006,3,0.4236406297798023
Maryland,2006,4,0.5401522772290142
Maryland,2006,5,0.662150267339938
Maryland,2006,6,0.7198387794481912
Maryland,2006,7,0.7681851463971445
Maryland,2006,8,0.73734708504501
Maryland,2006,9,0.7056037560636991
Maryland,2006,10,0.5937636292676636
Maryland,2006,11,0.5132741559154541
Maryland,2006,12,0.4944790559741152
Maryland,2007,1,0.4588887337427703
Maryland,2007,2,0.35692331535643057
Maryland,2007,3,0.4181647303465651
Maryland,2007,4,0.549578897508457
Maryland,2007,5,0.6672478070439934
Maryland,2007,6,0.7204433624661913
Maryland,2007,7,0.7229625398240215
Maryland,2007,8,0.7350648998150657
Maryland,2007,9,0.6484719226897765
Maryland,2007,10,0.6038534236646556
Maryland,2007,11,0.5325336909951122
Maryland,2007,12,0.4546455381153475
Maryland,2008,1,0.4336494519476934
Maryland,2008,2,0.4021409902071169
Maryland,2008,3,0.4436141981668966
Maryland,2008,4,0.5561180323789944
Maryland,2008,5,0.6874339810855109
Maryland,2008,6,0.7111105991582312
Maryland,2008,7,0.7573933364643157
Maryland,2008,8,0.7329991893443096
Maryland,2008,9,0.6943032663884481
Maryland,2008,10,0.571093584396268
Maryland,2008,11,0.4787392010584519
Maryland,2008,12,0.45491274734891834
Maryland,2009,1,0.3966997293683026
Maryland,2009,2,0.36669789403958597
Maryland,2009,3,0.4164111405143562
Maryland,2009,4,0.5314411098648865
Maryland,2009,5,0.7020859405741814
Maryland,2009,6,0.7137223316819704
Maryland,2009,7,0.7550652975659691
Maryland,2009,8,0.7727022406387147
Maryland,2009,9,0.706833006236715
Maryland,2009,10,0.6160000468304159
Maryland,2009,11,0.5249968659835716
Maryland,2009,12,0.40079983226370536
Maryland,2010,1,0.3699818570709844
Maryland,2010,2,0.12207621636662612
Maryland,2010,3,0.4342339168558073
Maryland,2010,4,0.6109899494313386
Maryland,2010,5,0.6923452526094928
Maryland,2010,6,0.7130967213410825
Maryland,2010,7,0.7476088385676891
Maryland,2010,8,0.7379798823148334
Maryland,2010,9,0.6570623466795324
Maryland,2010,10,0.592522505242884
Maryland,2010,11,0.5238350667627532
Maryland,2010,12,0.4448693725419792
Maryland,2011,1,0.32398705540620576
Maryland,2011,2,0.3592878378691607
Maryland,2011,3,0.44008611541529175
Maryland,2011,4,0.5691608332985401
Maryland,2011,5,0.6804547033255628
Maryland,2011,6,0.7150239103419117
Maryland,2011,7,0.7442065560847201
Maryland,2011,8,0.7559280332512791
Maryland,2011,9,0.7027033889309339
Maryland,2011,10,0.6393098134783243
Maryland,2011,11,0.5452174559487023
Maryland,2011,12,0.49567247438052203
Maryland,2012,1,0.46428414791115424
Maryland,2012,2,0.44850699701477365
Maryland,2012,3,0.4978791916571901
Maryland,2012,4,0.6059248624651082
Maryland,2012,5,0.6956357842039537
Maryland,2012,6,0.7206699036915591
Maryland,2012,7,0.7596798970462941
Maryland,2012,8,0.7504982994604742
Maryland,2012,9,0.6944377552942215
Maryland,2012,10,0.5471254482780205
Maryland,2012,11,0.5022100819194201
Maryland,2012,12,0.46645318096062693
Maryland,2013,1,0.4299399837568966
Maryland,2013,2,0.41074516089711516
Maryland,2013,3,0.42209246019072555
Maryland,2013,4,0.5784939628526439
Maryland,2013,5,0.6792726545945893
Maryland,2013,6,0.746044058212296
Maryland,2013,7,0.7708685961544627
Maryland,2013,8,0.7706885354158701
Maryland,2013,9,0.6691966906172772
Maryland,2013,10,0.5892800746785599
Maryland,2013,11,0.4951559127114865
Maryland,2013,12,0.45631867762265094
Maryland,2014,1,0.3469942301299785
Maryland,2014,2,0.28876443926210726
Maryland,2014,3,0.39139825418776314
Maryland,2014,4,0.5076086034475571
Maryland,2014,5,0.6761260007386632
Maryland,2014,6,0.7251103935569144
Maryland,2014,7,0.7711064632914285
Maryland,2014,8,0.7717211395091793
Maryland,2014,9,0.6889768383412124
Maryland,2014,10,0.6007890397059082
Maryland,2014,11,0.5030908895438078
