state,year,month,ndvi
Michigan,2000,1,
Michigan,2000,2,0.3214045329656846
Michigan,2000,3,0.3738680790638842
Michigan,2000,4,0.43804297434834666
Michigan,2000,5,0.6530609610922556
Michigan,2000,6,0.7262556737957396
Michigan,2000,7,0.7679560854630809
Michigan,2000,8,0.778935409718669
Michigan,2000,9,0.6501984394064062
Michigan,2000,10,0.5015475039026001
Michigan,2000,11,0.19399223238881957
Michigan,2000,12,0.210007062574765
Michigan,2001,1,0.09463971158048802
Michigan,2001,2,0.11828633756906388
Michigan,2001,3,0.20958533582584216
Michigan,2001,4,0.4513822804269463
Michigan,2001,5,0.6751991458594033
Michigan,2001,6,0.7102981035630878
Michigan,2001,7,0.7574062836291632
Michigan,2001,8,0.7644998066942379
Michigan,2001,9,0.662611121593672
Michigan,2001,10,0.5249148819352588
Michigan,2001,11,0.48330843003425283
Michigan,2001,12,0.3867092763674861
Michigan,2002,1,0.206262217244218
Michigan,2002,2,0.17978525372069826
Michigan,2002,3,0.24236518086248468
Michigan,2002,4,0.4485513756064913
Michigan,2002,5,0.5863648388917678
Michigan,2002,6,0.739658334963245
Michigan,2002,7,0.7730971596359895
Michigan,2002,8,0.7901142063107445
Michigan,2002,9,0.6730601463274568
Michigan,2002,10,0.5451043396919092
Michigan,2002,11,0.45008940498476496
Michigan,2002,12,0.26627351795083304
Michigan,2003,1,0.19317102257744642
Michigan,2003,2,0.10822333769468365
Michigan,2003,3,0.24316345117105712
Michigan,2003,4,0.39108314533426014
Michigan,2003,5,0.596165243603942
Michigan,2003,6,0.7253393592274704
Michigan,2003,7,0.7801417759651907
Michigan,2003,8,0.7702999017384061
Michigan,2003,9,0.6564731164351436
Michigan,2003,10,0.476484564413595
Michigan,2003,11,0.44512757500895633
Michigan,2003,12,0.3195581649815545
Michigan,2004,1,0.09964944307241194
Michigan,2004,2,0.08828358673213932
Michigan,2004,3,0.25955341718064
Michigan,2004,4,0.43539710467407716
Michigan,2004,5,0.6245973577310658
Michigan,2004,6,0.7327999307133354
Michigan,2004,7,0.7844750702663652
Michigan,2004,8,0.778446325780021
Michigan,2004,9,0.687665584561356
Michigan,2004,10,0.4714004631093407
Michigan,2004,11,0.40810559964586113
Michigan,2004,12,0.228939743483005
Michigan,2005,1,0.12509210371784676
Michigan,2005,2,0.09718737842924381
Michigan,2005,3,0.19916932199981
Michigan,2005,4,0.43996047743001293
Michigan,2005,5,0.6194171370457473
Michigan,2005,6,0.76149130194798
Michigan,2005,7,0.7937121710925247
Michigan,2005,8,0.7738376552042951
Michigan,2005,9,0.6825453613354652
Michigan,2005,10,0.5524441672205298
Michigan,2005,11,0.3812330749630387
Michigan,2005,12,0.1488242217438713
Michigan,2006,1,0.18313370822758074
Michigan,2006,2,0.12888345823299305
Michigan,2006,3,0.2849615932005546
Michigan,2006,4,0.46931744051491425
Michigan,2006,5,0.6592071008268003
Michigan,2006,6,0.7506509220520065
Michigan,2006,7,0.7894140724169385
Michigan,2006,8,0.784102190757475
Michigan,2006,9,0.6502619296694214
Michigan,2006,10,0.481953330863441
Michigan,2006,11,0.4538214549118612
Michigan,2006,12,0.33502696904144924
Michigan,2007,1,0.2410874748374387
Michigan,2007,2,0.08876475849826454
Michigan,2007,3,0.288584005351751
Michigan,2007,4,0.4487882156962105
Michigan,2007,5,0.6589747922395163
Michigan,2007,6,0.7477849561611855
Michigan,2007,7,0.7610097552794265
Michigan,2007,8,0.7649202533065015
Michigan,2007,9,0.6569844148935083
Michigan,2007,10,0.5474871426631166
Michigan,2007,11,0.45289846414615614
Michigan,2007,12,0.15696332312010775
Michigan,2008,1,0.1537496169809037
Michigan,2008,2,0.08786069451802678
Michigan,2008,3,0.18518031981762692
Michigan,2008,4,0.42383749228234374
Michigan,2008,5,0.5850471823646873
Michigan,2008,6,0.7492480627549609
Michigan,2008,7,0.7953598967417459
Michigan,2008,8,0.7718949181415365
Michigan,2008,9,0.6625924069133187
